csv_order,Priority,Category,Item,Link,Price,Image,Notes,Black Friday Deals,Black Friday Store
56,5,Home,Bath Spa with Dual Jets for Tub,https://www.amazon.com/Conair-Portable-Creates-Soothing-Bubbles/dp/B0BSYJZ329/ref=sr_1_2?crid=LK71P81DQNZ&dib=eyJ2IjoiMSJ9.DyiYmmCH5skg-1mUw0t8j89VN1E7G_9stK3dSALenBIYJ4Y7HqwH1Y4h8GWcimuBZ4r5_mA7e-N4AWz7iqgEHcG9KVd_cYVE6SWcGAAM5WBNoGtQyXy2aKrpAhkq0uqudZE5QMudgICy30ivgniCsBPW5CyHn9r2tmM8k1GlN3kOSuS3csb5UdEV6tP26Zn6r6B6dalCdO6PVDzWV6TNIfFuCFQQUOM5rWTCKsZ0i9SxCYgZmSc42l29MEaeq6h2HEzEUI0D97LxGTvOItX1pmmmU60eTX9sbGvQ5Y5gxiE.5OXssWnI23CbTJXQ3N7nI6F3D9WhatdEVXaKXjKp-vo&dib_tag=se&keywords=bath+spa+with+jets&qid=1722045940&s=beauty&sprefix=bath+spa+with+jets%2Cbeauty%2C125&sr=1-2#customerReviews,$69.97,https://m.media-amazon.com/images/I/61Mm6686PqL._SX450_.jpg,,,
56,5,Home,Custom ACNH Character Figure,https://www.etsy.com/listing/1188208126/custom-animal-crossing-villager-figure?epik=dj0yJnU9emJNQXhaSXQtd2ZKQ0J2N0g2aFdleW1MSC1DRms2cDMmcD0wJm49dkRDaEgyUldTZkR4eUpGRXBsMV93dyZ0PUFBQUFBR1VjdFdz&variation1=2529770254&variation0=2529770252,$65.00,https://i.etsystatic.com/29473386/r/il/12b8d0/3758784462/il_794xN.3758784462_qdsl.jpg,,,
56,5,Home,Evolve Photo Book,https://shop.imaginedragonsmusic.com/collections/merch/products/evolve-photo-book,$85.00,https://shop.imaginedragonsmusic.com/cdn/shop/products/ID_HardCover_Book_2.png?v=1614275782&width=600,,,
56,5,Home,pretty patties ,https://www.zencreations.store/product-page/pretty-patties-8-x-12-wall-decor,$60.00,"https://static.wixstatic.com/media/a14ce0_9da2ea0666064fba8c1e3abb4b7e8077~mv2.jpeg/v1/fill/w_500,h_667,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/a14ce0_9da2ea0666064fba8c1e3abb4b7e8077~mv2.jpeg",,,
56,5,Home,pusheen cross stitch,https://www.amazon.com/Pusheen-Cross-Stitch-Kit-Miniature-Editions/dp/0762492279,$9.86,https://m.media-amazon.com/images/I/81Hf5k+K12L._SX445_.jpg,,,
56,5,Home,Signed TRF Merch,https://shop.trf.org/collections/trf-merch/products/autographed-imagine-dragons-postcard-set,$75.00,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxITEhMTExIVFRUXGBgVFxcWFRUWGBUVFR0WFxgdFxUYHSggGBolGxgWITEiJSorLi4uGCAzODMtNygtLi0BCgoKDg0OGhAQGy0lICYtLSs3LzArLTctLS8tLS0tLSstLS0tLS0tLS0tLS0uLSstLS0rLS0tLS0tLS0tLSstLf/AABEIAOEA4QMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAAAwYCBAUBBwj/xABEEAACAQIDBAcFBgUCAwkAAAABAgADEQQSIQUxQVEGEyIyYXGBFHKRobEHI0LB0fAzUmKC4SSSQ4PxFRY1U6Kys8LS/8QAGQEBAQEBAQEAAAAAAAAAAAAAAAECBAMF/8QAMBEBAAIBAgQEAwcFAAAAAAAAAAECEQMSBCExURNBYfBxgcEiMpGhsdHxFCMkQlL/2gAMAwEAAhEDEQA/AKXERPuskREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERASfBYSpVdadJC7toqrvNgSfkCfSQS0fZl/4nhv8Am/8AxVJm9ttZlXBw2zq1So1JKTtUXNmQKcy5O9ccLbvPSbOzuj2Lrp1lHD1KiXIzKNCRvsTvn1Po0aOLxNTG07JXRKlDE0x+I6CnUXzCW+X4deFsE0/+xcL1hxoHX1LexfxL/ed/+j88s5/6ie3b6ij4jYeJQ1A9CoppKr1Lr3EckKx8CQ3+08jNcYCqaRr9W3VBshe3ZDnW1/h8RLl0XxiDaNXDucQaGKpnDn2r+NZl7Of1zqPBxO8mDVKA2IcpqthXrFr6e1ZusVb8gQT5KJba01nEx2/DzHy6tgqipTqMjBKmbIxGj5TZrHwM9GAq9Ua/Vt1QbIXt2Q51tf1Hxlj+0auq1qWEQ3p4SklEeNQgFz6jIPMGWDoljaFPZOXEC9GtiWoVD/IHQEOPJlU34b+E1OrMUi2Oo+eLgKppNXFNuqVgjVLdkMbWBPPUfEc50qXRHHsAwwlUggEHKBodRoTLjt/E4c7GxVDDdqjh6lGkKmn3z5qbu+mlizH4G2lpv9LjS62nnbaobqKdhgz9z+K1/wCvn4ZZjx7eUd/p+5h84wPR3F1gxpYeo4VijWXuuu9TfiOImnjsDVov1dWm9N9+V1Kmx3EX3jxEvvR0KdkMKuLfCXxhBqqKhOYqoytkIIBN7kmwtrOviyi7T2Xhq2d+pptlr1bHr6jqMhBub2ZeOuYjwJePMWmMd/yHzqv0YxqU+tbC1Qlrkldw5le8B5ic+vg6iJTqMjKlTMUYjRwhs1udiRLTj22wcTiAPas33mYLn6vq9e7fsZcu62vLWdPGjA/9mbM9sOJAyVsns/V/zLmzZ/7bW8ZrxZjGcTnt8BRMZgqlIqKiMhZQ6hha6NfKR4Gx+E15dPtVy+04bLfL7JSy3tfLmq2vbjaUueunbdWJCIibQiIgIiICIiAiIgIiICIlh2B0RrYrD166EAU7hVIN6rKudlXkbW9TM2tFYzIr0nwOMqUai1KTlHW+VhvFwQfkSPWb2yNhviKOJqo6/wCnRahTXM6HNmK+QUmMNsN2wdbGFlVKbrTAN71Ga1wvkGB+PKSbV6T8FauB2lWosz0qrozAqzKdWVt4PPn56za2Z0kxeHTq6OIemlycotYE77XBtNzAdEq1XBVcarLlTMQljmdKdhUYHkuv+0+F9LZexGr0cVWVlAw6o7A3uwcsNLbrBSfhJM0nOcCDG7Wr1qq1qlVnqrlyud65DdbW3WOvnPW2xiDX9pNVuvvm6zTNcDLutbu6Wta0m2vsVsPTwtRmVhiKXWqADdRpob7zZh8/V0b2I+MrrQRgtwzs51CIu9iOOpA82EZptz5Dn4iszszuxZmJZmO8sxuSfWSe3Veq6nO3VZ+syX7Oe2W/nab1fYNRMb7ExAqdatLNrl7ZGVudiGB9Z28R0D1qpRxuHrVqSszURdXsmjcTqLgcrkaiJ1KRjIqyY2oKT0Q5FJ2DMn4WZdxI+HwHITrUumW0FAUYuoAAAO6dBoNSLmauI2KyYOhi86lKzvTC2OZShYXJ3a5W+XPTa6NdG/akr1Gr06FOiELtUBI7eYDdaw7PzElp08Zn9BzKu0qzI1NqjFGqGsyk6NVOhY8yZ5idoVai0keozLSGWmCe4ptovwHwHKbm3dlUqGTq8XRxOa9+qv2LWtfeNb/KbOyeilbEYStiqRDdUxU07HOwCqzFfIMNONj4Xu6kRkQ4jpVjnp9U+KqslrEFtSOTOBmYc7nWc6vjajpTpu5ZKeYU1O5A5u1vMgTdqbDcYOliwwZatU0VQAlrgMQfG+Ui3lz07idAyMlOtjcNRxDgFaDG7XbuhmB0JOmgPheTdp1/gVfG46rWKmq7OVVaaljeyLfKPIXPxmtO/R6J1ycarFUqYRBUambkuupJQjhlF7/1DnpgnRiqcAcfcdWHy5bHMVzBM1+Wc2t4EyxenlPuRw4lnwPQ2pUbAoayIcYlSogKklFRc4J55l1G6VzEUsjul75WZbjccpIuPhNRes8oEcRE0hERAREQEREBERAGfUX27gMCcJQLYh3wgzlsP1RpPVrL95mzG7aM2g3Bue75dE89TTi/VV5pYqjgNrlkdGw1XvZSCoo4ixsbaAK1jb+VRzmHTgUqfsuzMNUU06ZzMxYZetrMcpduGVWOvJ/CUmAJmNLnE56e8j6u3STZuGxNGiDiCMMhwuZeqNBlqZOsZ7nM3aCljzTjx4mEw9LC09uUBVQrlpCkc4OZSahUA37RAdQfGUOLTMaER5+85Mvom1NhtjcJs00a+GHVYYI4qVspDEJpYA7spvNfYnsmDwWI9pdnfEu+GIwzU2daVLMHILGwVjfXiGT0odol8Kcbc8h9I2pjcNiK+zMdSqEZa9PD1RWZBU+7YMruFNt2Ylv6l3bpYKtS1bEnENs6nhKgqK1Si5TFMrd27qe0x4858XgCZnh8+Yv2E2UcXsjCUqVagr061ZmFWoEIUtVtoAdbMp9ZtdB8M2HXaWHz4R61qGUVXD0HPbJvuLAXF+RtPm5EWmp0ZmJjPKefT1yLR04w1ZWpPVXArcMoGC0Gljd13310M6HRvbjYXZdR6VRRVXGKwQkdtSlMEFd5UgMPTmJRwImp0s1isj6Z0l2zhPZMDXw4FhjVxLUbjMjAO9RcvDtenaFtCJq7d6MpjcS+Mo43DjD1Sru71Mr0rKqsCpG8AaXItuNrXnz2LTMaO37s9x9DfpZSbbQrKR1DKMKzHQPTbQsb7lz5Tc8FvOj7fQXFDZIqf6T2U4UtcfxmGfPn3Ztw94z5XFpJ4ePy9yZX7E7V63bVI0GpBKB6ml1j5KeWkjhu0AdCS4BAN+zKJVUhmBIJBIJBuCQdSDxBmET0pTb07YCIieiEREBERAREQEREBERAREQEREBETmbV2qEFkILHjvA/UzF9SKRmRu4jFIlszAX4cfhCYtD+Iept9ZTxULMWYknfrvMnTEW3634f4nFPF2zyhVvBicDCbQK2I7g3ryG825Eb/jO8rAgEbjrOrS1o1IHsRE9kIiICIiAiIgIiICIiAiIgIiICIiAiJqYnaKIbXu3IcPM8Jm161jMyNuR1MQimzMAfE2/6Tj1tpO245R4fr+k0iQfr6zkvxn/MJlZuvT+df9w+t5FUx1MfjHpr9JXQ5HADxsJNVwlQUlrZfu2OVWBXUjNpYa/hPCec8ZbyhW1itrk6J2Rz4+nL5zjrSNWqqLvYqi3OlzZRc8rw78OMgRiGBBsQbjzG6c972tObSsLzisLRFB6QpsaSLmGRsr1KlNiRWu6m+ag1XskDKcPUWykGVbauy2o9WxzGnVTrKTsjJmXdqDoGHEAkWIIJBBn0Kt0swti+5SLkmqrvUL3Lr1Y+9RwLLmzKDa18oVpQukW3KmKql3LFRcIrG+UE3Phcm5NvIaATI51OpYiWLYNYlCp/CdPIgH63lZvOtsfFZC1hcEgctwtPTR1IpeJklY4muMan4jl96wHxmtW23RX8Rb3R+ZsJ9LxtPGco6MTk/wDeGl/K/wAF/wD1J6e2KJ/HbzBH5WiNbTnzVvxMadQMLqQRzBv9JlPSJyhERKEREBERAREQEREBERAhxlfIhb4eZ3Sqtox8f2fnednb9XVF82P0H/2nIcz5nFX3Xx2GRnomKmZZTa9ja9r20uNbX3XtracwyB0kdQ6Xmc8Mg63Qno4cbWa+bqaSirWyC9QpcDLTX+ZibXOii5O6fb8RsjC4mj1SIlWkq3Wi1gaNMdkdWpNjoe9TKk275Jn51WuyOHRmR1NwykqynmGGoMtmA+0CsAOvU1XUhhURuqqORu60qO3w7Qs1rglgbRLUNf7QujdLBVKXVVMy1Q7dW189II2UHtAEoxuAWUHsMNbXNT05za2lj3r1XrVDd3NyfkABwAAAA4ATWVIHqr/iSmrkWw0YnfyH6mS0Fygk8vlOfUe5vCDMTqST5zwGeRCs5iTPJ7Ayp1CpupIPMGxli2FtMuSjm7b1PE8x5ytSShVKsGG8G4nrpak0tkXqJHhq4dVcbiL+XMSSfXicxmGSIiUIiICIiAiIgIiIFe2y16p8Ao/P85pWm3tcffN/b/7RPNn7Pq1TZF0vYsTlRSebHS9tbC5sDYGfG1fvz8RqtOq2MakKSoQUakpZGGZKhZmZsynf2tL7xl0IjE06GHLIwNeqNO0Hp0kPlcO7fAa+Guvg6lN6fV1HyFLmm5VmGupRggJAJ1BANiTzmazhYhs4fA067gUXFNif4dUsR/y6iqS/IKRm97fMKlHDoSGes5BsQtNaQBGhF3Ja4PNBIq+yqqAtlD0xe9SkwqIAOLMt8v8AdYzap49KoC4m5IACV1GaogGgFQf8ZPPtDgSOzLmOxhoucP8A+VV8+vS/w6m0wXCUnIVGqqx0AZA4J4ANT7XwUzYx2z3pZSbMjdyohzU3tvytbeOKmzDiBOl0XwVRziDTBuKFRVI7xqMMyrT4l2RKgsNbZpN3dY64czEdGcWmcvQZQgLMxtlyjj4jdumnTo21O+WfadkwXUK+Y0ayJWIylCai1nVEYC5p03R+Ni7Mw/DK6Zkt6NXGVNMvr+/3wmlM6z5iTMICIiAlq6P0adWjlJAyA5rqrFczaEZ7jW4Gg4a37JFVnoMDY2kyGrU6tQqZjlAJIC301M1oiB3OjWMsTTO46r58R6j6SxSh0nKkEbwQR5iXfCVw6K44j4HiPjPo8JqZjbPkkpYiJ2IREQEREBERAREQOHtoZaqNYG4Bsb2OU6g24Wt8Zni9vVGUJSHVIN1soc89VAC35KB4kzY25RugYDVT8jv/ACnHBCjUC/jr8eU+VxFMakiAqeCknyPznS2RsCviFY0kZmU9yxGYad1joWH8ptpa1901hXsvMcARw8Jg2LzaMqkcrbvI8J4THLk1Ex5tsYPFUGz9ViKLD8QSrSI/usCJONr06mmIoo7HfUpZaFW5OpOUGm595L+Mx2b7STahUqCwJP8AqVoqF3KQWZQLEi+vLnOzTxmLACvtTDm5tapVbFC55sKVRVHiTaeU3xy9/VUWyMNdiuExFN1fWpQxSikCi9omoCTTcIoLZ0cOoBIAm3szFI+Lp9R91g8M/WEnNqrEKzPc3apU0pqDqBlHBjIdqNWULghTpHF1TlrdTRoUiAxBSgWpKAxuA7nd3RfRr5UUpoE1vg8PUFR6m4Y3FpuWkT3lB7AtoqZ3Ni1pjxOWffufIc5MN1VDH0iQerq0Kd+bU3rrcegaV/F1NLc/pO7iXb2TM+r4nEtVJ5rQUi/rUxFT/YZWa73b5CetJzlEUlGHa17f9PKXPo70aC2aqoL6kA6heWgOp4/Cbm1sE5713uQBpoDu00uOU7Y4S23dPIfO4lh2nsRh2gDbW+mqkAE5reGt5walMjfOe9JrOJGEREwE6G0cLZKTjcygH3h+o+k58soodbhFA1IFx5qSPpeeulTduj0Fand6NYuxNM8dV8xvHw+k4UzpVCpDA2INx5iZ07zS0WF7iQYHEiogccd45HiJPPsxMTGYZIiJQiIgIiICIiBobZxOSnpvOn7/AHwlXpqSQBqSbep/zO70lOiDz/KcSk+Uq1txB87az5nETnU5q2BhGtclQvBswsfdtv8ASR1sOyqGuCrbiDv9CAflOzh6Klt6kPy7Oe2puuqtbwXTwMg2zlFMKulmAsCDbRiR7wzC/n8JOlERMq5lKpw+Hgf3pLXsLZjUXpV2VKhd6YwiE3SvWcizNbXq6dwWGhzZV5ymgSxbB26+FcMFWpTzir1b7g43Mjb6b8Mw3jQgjScWvW00nb/Pv3jqRhYdo7aSklSth6VFDVq1KVKr1S1HanSVevqM9XOSarVALHcC4NzrK3nxGMrIjVDUqN2VLnsou8+CIACxsAAATOli6eEq4ahTpYpaZpPWOTEpUVglXqyBnpI6uQVbUWuCNBumniMXSo03pYZmqNUGWrXKmnenoTTpKe0EJ7zNYtYCwF78+jWKx9mPtc4zMT8ufw8s81lq9IsajNalfqqaLRokixKLc5yODO7VKh5F7SLodgBWxVNCCQLv6qLi/hmsPWc3GtuHrLL9lla20aK5soqB0P8AV2WZVPmwX1AnbpRFZiGZfTKWzjfd4SHHYAXUZS28mwva1tRxuDy118Jd6OzxxEgxmy8ymwNx2hYkG41sGGovqPImfUvxETyIl80xeFAqXYZlO4jTtLzPDfY+Q3a24uL2GKrE2KjjZL8F1At2h2h+us+g19kNWZmAApixJZrWsN7dnVuV7236gi8ibH0vlN7neCbaXsfHUfAcp5xMX5S1l8W6QbI9nKDMpz33X3LYag7t/PhOKZZ/tEb/AF1RNLUglMeihj/6maV0Kml2379L2nFq43zt6Ihlu2AfuF/u+plSMtHRpvuT4OR8lP5z24Sf7iS0OkOz8p6xRoT2hybn5H6+c4svlRAwKkXBFiPCU/aeBNJ8u8HVTzH6iXidHbO6Og2dgY3I+Unstp5NwP5S0yhCXTZtfPSRjvI18xofmJ6cHqZzWSWzERO5CIiAiIgIiIHH2+jG3ZJFt4G7zPDhOE62Px+Uu0peNuHcX3MR8J8/idPbO7uJcNinp6qRbkd378ptYLZ2JxRy0KD1baWpoxVSdTmbcL8yZJ0Mo0qmLprWUODmyqxOR6gUlA9iCVLACwOpI4Xn2jAV0pBKVd6dMJa6qFqOFt3koBTTprc71Vhuu2k4p1P9W4ryy+EbU2dWw9U0q9NqdRbEq2+x1BvuII4ie4W7lV0BOgvun0z7VsBSr4dMXQVz7OwoVWbJZ0rFnRlZWIOV8y5RqM+4AT5UrW1Hp4ESxKLBR2MfxsPJbn5m07mH2BRNGmyIz1XrNSALXuAtMiw01u+/9J7s7DGq6ILAsRqdyjeSfAC59JYsTg62HosqoSFZytQb8tVVVzkHdZQmQk7r3HAnvtTSpMR5+qYfMOldFExL00sQmVCV3FwBny+Aa4B42vxk3RvAsHSvcrkYMlt+dTcH0I+Ineq0VYWZQR4gGSUqYUDSwG4fvhLXhcXzPOB9C2X9oChB16sH5otw/jYEFT8vHhNip9pGDUFj11gCSBTY7td7cJ81Y3nmIp3Rl4spFuVxbXxm78PWecI7O2/tbTtey4WxJDZ6rHLm4nqFOUtoO1e8quG+0XaKsW6/MTwZKRW9wdwTkCPXwnGXYNb+kf3fpMX2HXB7oPiGX8yJw7NTtLTUx2LerUeq5u7sXY82Ykn5mQTojYdf+QD+5fyMzOwa39P+6Z8K/aRy5aOjP8I++fos4zbHrj/hn0Kn6GWHYtBkpBWFjc6es9+FpaNTnCS3prbQwYqplOh3g8j+k2Yn0bVi0YlFKxmDak2Vh5HgR4SybADClZlIsTa+lwdd3neb7UwSCQCRuNt3lMpz6XD7L7olSIidKEREBERAyVbzIKOfwH6zx9NOW/z/AHpPE3jzEg8MrHSChlq34ML+o0P5H1lnbfNbG4Naq5WvpqCN4M8tfT31xCqhQrMjK6nKykMp5MpuD8RLtjttCu/W4bC9WXIqO1Zs6LUst+qp2s1iLhmve50E0MJsekhvYseba29N06E5acFmc3XdMIcZTr4m3tOJq1gNQhbLTSwsMtMdlABpoBvnlHZtFCLKLjja/wA2M2n009T5/wCP1mInXXSpXpCNvZtfq6ynSwOUk20B7JOvnLdj9sZFFxlA4fivbdqNQd3kN9tBSKm8+ZnpJNixJ4AE8B9BPLX4WNW0TMtVth67XJYgC5JCjQeluEjY3hjeZ7vP6f5nT0YN3n9P8zAawBeZE20HqfyEo9bS447j+gkczq94+ZmBgZVBYkeJmMzq95vM/WYQJGUXIufhp9Ziy2ntXvHzMUzw4H5HgZBhE9nkokqpY6ajd/1kckdrMfP4zFl4jd9POB4BeZWHP4D8zB0Fuep/L9fWYQNn2ccz8J5JomMyNNV4nQfvdM6Viyi28gak8/C0xqb7ctJ7Q7y+8PqJoYsdT5z2l3h5iYmZUu8vmPrA9ci504ncT+d5iy8RqP3vipvPmZ7S3256fp85RhPZ5PRA6GDwIqCo5L2VgLU0zt2r6kXFlFpGNnkoXp5ntUKWCHda+YjePKeYfEIhbMjE30ZKjU2HhcA6el/GTV9pswbTLnqdZ2WI4ZbeXG/Ezlt42+cdPl/LfLCStssK9Qu5CJkJOXtM1QXChb+et+ExTZqu1MrUJpvn7WWzKaalipW9t1ra8YxG071KudMyPlDLmIN6Yyhg1tDv4cbQm0wjU8tPKEzZVzEnM4ILM1tW3aW0tPP/ACMeuPTHT9c/I+yhxWFVEWojFgxKjMuUqVsTpc33iStgafVdYHqXJKgFFF3ADby+7Ua/KQNi2Yg1C1RrELdj2b7iPXW36zFsT931f9ZctfmAtvlvntt1MRGfP06e/gmYb1TZaqXQO3WKmc3QZLZQ5AcNpobXt4SKvs5FQMTVJKK+lIFAWFwC+b52meN2w7NVVgSjDKEzGylAAGXlqLkcb+s08VjncKLsoCKmUMbHKLXtu1nlSvEct0/p+3vuszVnRwqkPUdiqK2XQZmZjc2UXA3Am5kybMUspFQmmyO4bL2h1YJZSt9/rbWYDGqDUQ0702IOXOQVZdMyvbjc6W4z1dqlWUomVUR1QBjcGoDdi9tWuQeG4bpq/jTM7fpjp+Oc/IjCR9lhmQo5yuzgl1ylcgzMdCbrbiPKa2Kw9MIGRqhF7dqnlB36qwJHDcdZPV2s+dGIzPTzLmJJzobjKw8iRfx8JFXx6mmaaIyqSCc1QvbLewUWGUXJ53ivjxMZ+nefpjB9lqVe8fMzAyTECzMPE/WRmdbCavbMwtxO4m+/xkbLpcbvmJJjBao4/qb6mRobHw4+UgzrC5JHPUcv8TBWt+98yq3DHmCZ4wuLj1HLy8IGVddTbdu8rcDIpI7WY+fxmLLxG76eco3Ik/UjnEwOWZnQ7y+8PqJhM6HeX3h9RNjAzKl3l8x9ZiZlS7y+Y+sg8qbz5mE3iKm8+Zhd4lB95ngnr7z5z1BxPoOf+IGTDUk8zYc/8TC9zPap7R8zMl0tz+n+ZBlX0Zudz6a/WQgXmdfV294/Uzy9tBv4n8hAzraEgb72J8tLCQyTEd9/eb6mRwJcT3394/UyKS4nvv7x+pkUozq94+ZmBmdXvHzMwMCR1uzcrnX1MxJHInzNvkP1kmJ7xHIn4nf+npITIJsYPvH95vqZCZPjf4lT32+pkBiBPjv4lT3m+pkBk+O/iVPeb6mQGIEuK77eZkYNpJie+3mZEYgT4pRma3Am45f4kKtb975LiDZ28zMGFxceo5eXhA7PZ8fiP0iYRMjjzOh3l94fURE2MDMqXeXzH1iJB5U3nzMLvE8iUevvPnMqm8eS/QREgfj/ALvznh3+v5zyIErd9/7/AM5DPIgSYjvv7zfUyOIgS4nvv7x+pkURKM6vePmZgYiBLiu+/vH6mRGIgbO0v4tX32+pmsYiSOgnx38Sp7zfUyAxEQJcT328zIjERAlxXfbzM8o7/j9DER5DqRETA//Z",,,
56,5,Home,standing desk,https://secretlab.co/products/magnus-pro?sku=MPB2-15B-PASTELPNK,$848.00,https://images.secretlab.co/subimage/tr:n-display_thumbnail/MPB2-15B_02.jpg,,,
56,5,Home,tucked in pickles,https://www.zencreations.store/product-page/tucked-in-pickles-8-x-10-canvas,$33.00,"https://static.wixstatic.com/media/a14ce0_169d03d865264460a5a0ca755c0ae0fe~mv2.jpeg/v1/fill/w_500,h_667,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/a14ce0_169d03d865264460a5a0ca755c0ae0fe~mv2.jpeg",,,
56,5,Home,Anything from this ,https://www.jeanadraws.com/products/seconds-grade-lakko-sweater-collection?variant=40041758163004,$45.00,https://www.jeanadraws.com/cdn/shop/products/soncdss_1024x1024@2x.png?v=1651112816,,,
56,5,Home,Hello kitty bedding ,https://www.pbteen.com/products/hello-kitty-jersey-quilt-sham/?catalogId=21&sku=6857923&cm_ven=FreePLA&cm_cat=Google&cm_pla=Bedding%20%3E%20Quilts%20%26%20Comforters,$229.00,https://assets.ptimgs.com/ptimgs/rk/images/dp/wcm/202420/0018/img86o.jpg,,,
56,5,Home,Uplift L shaped Standing Desk,https://www.upliftdesk.com/uplift-v2-l-shaped-standing-desk/,"$1,399.00",https://cdn11.bigcommerce.com/s-l85bzww3lo/images/stencil/1024w/products/859/17494/1-gallery-upl934-l-shaped-desk-1__09927.1639424230.jpg,,,
57,5,Vinyls,Imagine Dragons Box Set,https://www.ebay.com/itm/314017122801?_trkparms=amclksrc%3DITM%26aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160908105057%26meid%3D9277fc8fbd06497fa2bb75cc2274f4a5%26pid%3D100675%26rk%3D1%26rkt%3D7%26sd%3D314017122801%26itm%3D314017122801%26pmt%3D1%26noa%3D1%26pg%3D2380057&_trksid=p2380057.c100675.m4236&_trkparms=pageci%3A8c4ba3d0-25bc-11ed-8015-2ee344429457%7Cparentrq%3Add73bb431820a0d0edc63494fffb25a0%7Ciid%3A1,$208.00,https://i.ebayimg.com/images/g/jeIAAOSwSqhilTD-/s-l1600.webp,,,
58,5,Clothes,Pusheen tote bag,https://www.amazon.com/gp/product/B0BLSHMG69/ref=ox_sc_saved_image_1?smid=A2ME53KL2BSLB6&psc=1,$24.90,https://m.media-amazon.com/images/I/6192CqBkMvL._AC_SX569_.jpg,,,
58,5,Clothes,Hello Kitty Mushroom Embroidered Girls Skimmer Cardigan,https://www.hottopic.com/product/hello-kitty-mushroom-embroidered-girls-skimmer-cardigan/20193535.html,$38.43,https://cdn.media.amplience.net/s/hottopic/20193530_hi?$productMainTablet$&fmt=auto,,,
58,5,Clothes,Studio Ghibli Spirited Away Soot Sprites Women's Plus Size Cardigan - BoxLunch Exclusive,https://www.boxlunch.com/product/studio-ghibli-spirited-away-soot-sprites-womens-plus-size-cardigan---boxlunch-exclusive/20211779.html,$64.90,https://cdn.media.amplience.net/s/hottopic/20211778_hi?$productMainTablet$&fmt=auto,,,
58,5,Clothes,Pusheen Dress,https://www.depop.com/products/kajinkacat-pushers-unique-vintage-collab-dress/,$30.00,https://media-photos.depop.com/b1/34377327/1594593761_67e3ca6c49aa41808ed965c8bca3480f/P0.jpg,,,
58,5,Clothes,Last of us flannel,https://gear.playstation.com/1525963-the-last-of-us-part-ii-red-flannel,$49.95,https://gear.playstation.com/media/catalog/product/1/5/1525963_z_67ff.jpg?width=1250&height=1250&store=playstation&image-type=image,,,
58,5,Clothes,Last of us flannel gray,https://gear.playstation.com/1525964-the-last-of-us-part-ii-charcoal-flannel,$49.95,https://gear.playstation.com/media/catalog/product/1/5/1525964_z_ddcf.jpg?width=1250&height=1250&store=playstation&image-type=image,,,
58,5,Clothes,loveloud crewneck,https://loveloudfest.com/shop/p/premium-crewneck-black,$50.00,https://images.squarespace-cdn.com/content/v1/63e1c3422e705e49d8b50f38/1696918099885-KZZBH6U0QPV0T1SFXNEA/Premium%2BCrew_Black.png?format=500w,,,
58,5,Clothes,TRF crewneck,https://shop.trf.org/products/ombre-logo-crewneck,$40.00,https://shop.trf.org/products/ombre-logo-crewneck,,,
59,5,Makeup,Blends Palette,https://blendbunnycosmetics.com/products/blendspalette,$39.00,https://blendbunnycosmetics.com/cdn/shop/products/BlendsOpen.jpg?v=1679620038&width=493,,,
59,5,Makeup,pusheen gaming makeup,https://shop.pusheen.com/products/gaming-pusheen-6-piece-makeup-brush-set,$44.00,https://shop.pusheen.com/cdn/shop/files/Gamer_Girl_Pusheen_6-Piece_Makeup_Brush_Set_web_004_1800x.jpg?v=1724091333,,,
60,5,Plushies,Build a Bear cinnamorooll,https://www.buildabear.com/sanrio-hello-kitty-and-friends-cinnamoroll-plush/031213.html?cgid=w-characters-and-collections-pop-culture-sports-and-more-sanrio,$36.00,https://www.buildabear.com/dw/image/v2/BBNG_PRD/on/demandware.static/-/Sites-buildabear-master/default/dw8f0949b1/07231201231213x20324017.jpg?sw=800&sh=800&sm=fit,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,https://www.fye.com/search?q=pusheen&start=12&sz=12,,,,,
,,,,black overalls,,,,,
,,,,white overalls,,,,,
,,,,gingham black pants,,,,,
,,,,red pants,,,,,
,,,,green pants,,,,,
,,,,purple pants,,,,,
,,,,blue pants,,,,,
,,,,white shorts,,,,,
,,,,button ups,,,,,
,,,,light green shorts,,,,,
,,,,cloud sweater,,,,,
,,,,cropped yellow cardigan,,,,,
,,,,cropped pink cardigan,,,,,
,,,,strawberry jeans,,,,,
,,,,strawberry shorts,,,,,
,,,,plaid purple pastel jean jacket,,,,,
,,,,,,,,,
,,,,https://jansbearessentials.com/,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,https://foodieyuki.company.site/products/Christmas-large-cookie-cutter-set-p709762823,,,,,
